lead_sid,config_dir,lead_transcript,member,subagent_type,brief_class,spawn_ok,spawn_ts_utc,n_idle_notifications,first_idle_utc,teardown_by_lead,teardown_ts_utc,latency_idle_to_teardown_s,idle_after_teardown,fleet_reap_ts_utc,fate,lead_last_record_utc,lead_disposition
6d405232-4824-4694-80a1-23165ef59be4,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/6d405232-4824-4694-80a1-23165ef59be4.jsonl,sidefx2,general-purpose,research,True,2026-09-02T08:12:24.314Z,3,2026-09-02T08:14:50.458Z,shutdown_request,2026-09-02T08:19:43.398Z,215,1,2026-09-02T08:19:48+00:00,torn down by lead,2026-09-03T19:14:41.608Z,shutdown_request-SOME
6d405232-4824-4694-80a1-23165ef59be4,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/6d405232-4824-4694-80a1-23165ef59be4.jsonl,r-custody,general-purpose,research,True,2026-09-03T17:32:45.305Z,1,2026-09-03T17:42:39.054Z,none,,,0,2026-09-03T17:37:54+00:00,reaped by teammate-auto-shutdown.sh,2026-09-03T19:14:41.608Z,shutdown_request-SOME
6d405232-4824-4694-80a1-23165ef59be4,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/6d405232-4824-4694-80a1-23165ef59be4.jsonl,r-guard,general-purpose,research,True,2026-09-03T17:32:58.077Z,0,,none,,,0,2026-09-03T17:40:19+00:00,reaped by teammate-auto-shutdown.sh,2026-09-03T19:14:41.608Z,shutdown_request-SOME
6d405232-4824-4694-80a1-23165ef59be4,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/6d405232-4824-4694-80a1-23165ef59be4.jsonl,r-goal,general-purpose,research,True,2026-09-03T17:33:11.489Z,1,2026-09-03T17:45:12.844Z,none,,,0,2026-09-03T17:45:06+00:00,reaped by teammate-auto-shutdown.sh,2026-09-03T19:14:41.608Z,shutdown_request-SOME
6d405232-4824-4694-80a1-23165ef59be4,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/6d405232-4824-4694-80a1-23165ef59be4.jsonl,r-reader,general-purpose,research,True,2026-09-03T17:33:24.208Z,1,2026-09-03T17:54:59.935Z,none,,,0,2026-09-03T17:55:00+00:00,reaped by teammate-auto-shutdown.sh,2026-09-03T19:14:41.608Z,shutdown_request-SOME
6d405232-4824-4694-80a1-23165ef59be4,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/6d405232-4824-4694-80a1-23165ef59be4.jsonl,r-agentreport,general-purpose,research,True,2026-09-03T17:33:52.975Z,0,,none,,,0,2026-09-03T17:41:07+00:00,reaped by teammate-auto-shutdown.sh,2026-09-03T19:14:41.608Z,shutdown_request-SOME
c25160c2-e5f7-47ce-8bc8-fd69899e4e2f,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/c25160c2-e5f7-47ce-8bc8-fd69899e4e2f.jsonl,cc-version-probe,general-purpose,research,True,2026-09-03T19:08:40.436Z,0,,none,,,0,2026-09-03T19:14:56+00:00,reaped by teammate-auto-shutdown.sh,2026-09-04T01:45:28.405Z,NOTHING
c25160c2-e5f7-47ce-8bc8-fd69899e4e2f,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/c25160c2-e5f7-47ce-8bc8-fd69899e4e2f.jsonl,fable51-plan-probe,general-purpose,ambiguous,True,2026-09-03T19:08:58.947Z,1,2026-09-03T19:43:51.685Z,none,,,0,2026-09-03T19:21:39+00:00,reaped by teammate-auto-shutdown.sh,2026-09-04T01:45:28.405Z,NOTHING
5ff033cd-14ff-4b74-9eb1-379f38ae7ae6,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-personal/5ff033cd-14ff-4b74-9eb1-379f38ae7ae6.jsonl,evgo-policy,deep-research,research,True,2026-09-08T00:15:33.498Z,1,2026-09-08T00:27:21.032Z,none,,,0,2026-09-08T02:27:18+00:00,reaped by teammate-auto-shutdown.sh,2026-09-08T14:47:05.147Z,NOTHING
5ff033cd-14ff-4b74-9eb1-379f38ae7ae6,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-personal/5ff033cd-14ff-4b74-9eb1-379f38ae7ae6.jsonl,polestar-side,deep-research,research,True,2026-09-08T00:15:49.216Z,1,2026-09-08T00:35:54.658Z,none,,,0,2026-09-08T02:35:53+00:00,reaped by teammate-auto-shutdown.sh,2026-09-08T14:47:05.147Z,NOTHING
5ff033cd-14ff-4b74-9eb1-379f38ae7ae6,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-personal/5ff033cd-14ff-4b74-9eb1-379f38ae7ae6.jsonl,station-forensics,deep-research,research,True,2026-09-08T00:16:01.594Z,1,2026-09-08T00:37:14.733Z,none,,,0,2026-09-08T02:37:12+00:00,reaped by teammate-auto-shutdown.sh,2026-09-08T14:47:05.147Z,NOTHING
e7b0b37c-1fc8-4918-92df-5d899125e06e,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-cloud-notstarted/e7b0b37c-1fc8-4918-92df-5d899125e06e.jsonl,A1-partition,deep-research,research,True,2026-08-23T20:56:09.344Z,0,,none,,,0,2026-08-23T21:17:15+00:00,reaped by teammate-auto-shutdown.sh,2026-08-23T21:49:01.220Z,NOTHING
e7b0b37c-1fc8-4918-92df-5d899125e06e,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-cloud-notstarted/e7b0b37c-1fc8-4918-92df-5d899125e06e.jsonl,A2-api,deep-research,research,True,2026-08-23T20:56:29.770Z,0,,none,,,0,2026-08-23T21:12:38+00:00,reaped by teammate-auto-shutdown.sh,2026-08-23T21:49:01.220Z,NOTHING
e7b0b37c-1fc8-4918-92df-5d899125e06e,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-cloud-notstarted/e7b0b37c-1fc8-4918-92df-5d899125e06e.jsonl,A3-brief,deep-research,research,True,2026-08-23T20:56:52.422Z,0,,none,,,0,2026-08-23T21:17:06+00:00,reaped by teammate-auto-shutdown.sh,2026-08-23T21:49:01.220Z,NOTHING
e7b0b37c-1fc8-4918-92df-5d899125e06e,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-cloud-notstarted/e7b0b37c-1fc8-4918-92df-5d899125e06e.jsonl,A4-createpath,deep-research,research,True,2026-08-23T20:57:14.229Z,1,2026-08-23T21:48:30.270Z,none,,,0,2026-08-23T21:08:56+00:00,reaped by teammate-auto-shutdown.sh,2026-08-23T21:49:01.220Z,NOTHING
e7b0b37c-1fc8-4918-92df-5d899125e06e,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-cloud-notstarted/e7b0b37c-1fc8-4918-92df-5d899125e06e.jsonl,A5-push,deep-research,research,True,2026-08-23T20:57:45.474Z,0,,none,,,0,2026-08-23T21:09:27+00:00,reaped by teammate-auto-shutdown.sh,2026-08-23T21:49:01.220Z,NOTHING
e7b0b37c-1fc8-4918-92df-5d899125e06e,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-cloud-notstarted/e7b0b37c-1fc8-4918-92df-5d899125e06e.jsonl,A6-control,deep-research,research,True,2026-08-23T20:58:04.535Z,0,,none,,,0,2026-08-23T21:13:59+00:00,reaped by teammate-auto-shutdown.sh,2026-08-23T21:49:01.220Z,NOTHING
e7b0b37c-1fc8-4918-92df-5d899125e06e,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-cloud-notstarted/e7b0b37c-1fc8-4918-92df-5d899125e06e.jsonl,A7-timeline,deep-research,research,True,2026-08-23T20:58:23.712Z,0,,none,,,0,2026-08-23T21:14:30+00:00,reaped by teammate-auto-shutdown.sh,2026-08-23T21:49:01.220Z,NOTHING
e7b0b37c-1fc8-4918-92df-5d899125e06e,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-cloud-notstarted/e7b0b37c-1fc8-4918-92df-5d899125e06e.jsonl,A8-instrument,deep-research,research,True,2026-08-23T20:58:46.829Z,0,,none,,,0,2026-08-23T21:14:18+00:00,reaped by teammate-auto-shutdown.sh,2026-08-23T21:49:01.220Z,NOTHING
81c0f341-528e-47ee-96d6-5190e84c61b6,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-paragraph-breaks/81c0f341-528e-47ee-96d6-5190e84c61b6.jsonl,paris-review,deep-research,research,True,2026-09-13T23:31:50.850Z,0,,none,,,0,2026-09-14T01:45:25+00:00,reaped by teammate-auto-shutdown.sh,2026-09-13T23:46:29.835Z,NOTHING
81c0f341-528e-47ee-96d6-5190e84c61b6,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-paragraph-breaks/81c0f341-528e-47ee-96d6-5190e84c61b6.jsonl,oral-history,deep-research,research,True,2026-09-13T23:31:56.111Z,0,,none,,,0,2026-09-14T01:42:48+00:00,reaped by teammate-auto-shutdown.sh,2026-09-13T23:46:29.835Z,NOTHING
81c0f341-528e-47ee-96d6-5190e84c61b6,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-paragraph-breaks/81c0f341-528e-47ee-96d6-5190e84c61b6.jsonl,discourse,deep-research,research,True,2026-09-13T23:32:02.247Z,0,,none,,,0,2026-09-14T01:38:08+00:00,reaped by teammate-auto-shutdown.sh,2026-09-13T23:46:29.835Z,NOTHING
424de7f3-2ccd-4ee1-9702-8a97e0c3a5e8,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-silence-spacing/424de7f3-2ccd-4ee1-9702-8a97e0c3a5e8.jsonl,pa-jefferson,deep-research,research,True,2026-09-13T22:49:16.603Z,0,,none,,,0,2026-09-14T00:58:22+00:00,reaped by teammate-auto-shutdown.sh,2026-09-13T23:27:26.480Z,NOTHING
424de7f3-2ccd-4ee1-9702-8a97e0c3a5e8,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-silence-spacing/424de7f3-2ccd-4ee1-9702-8a97e0c3a5e8.jsonl,pa-parisreview,deep-research,research,True,2026-09-13T22:49:22.738Z,0,,none,,,0,2026-09-14T00:57:39+00:00,reaped by teammate-auto-shutdown.sh,2026-09-13T23:27:26.480Z,NOTHING
424de7f3-2ccd-4ee1-9702-8a97e0c3a5e8,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-silence-spacing/424de7f3-2ccd-4ee1-9702-8a97e0c3a5e8.jsonl,pa-pinter,deep-research,research,True,2026-09-13T22:49:28.272Z,0,,none,,,0,2026-09-14T00:58:22+00:00,reaped by teammate-auto-shutdown.sh,2026-09-13T23:27:26.480Z,NOTHING
424de7f3-2ccd-4ee1-9702-8a97e0c3a5e8,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-silence-spacing/424de7f3-2ccd-4ee1-9702-8a97e0c3a5e8.jsonl,pa-archives,deep-research,research,True,2026-09-13T22:49:32.970Z,1,2026-09-13T23:02:59.503Z,none,,,0,2026-09-14T00:55:43+00:00,reaped by teammate-auto-shutdown.sh,2026-09-13T23:27:26.480Z,NOTHING
424de7f3-2ccd-4ee1-9702-8a97e0c3a5e8,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-silence-spacing/424de7f3-2ccd-4ee1-9702-8a97e0c3a5e8.jsonl,pa-products,deep-research,research,True,2026-09-13T22:49:39.568Z,0,,none,,,0,2026-09-14T00:58:42+00:00,reaped by teammate-auto-shutdown.sh,2026-09-13T23:27:26.480Z,NOTHING
424de7f3-2ccd-4ee1-9702-8a97e0c3a5e8,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-silence-spacing/424de7f3-2ccd-4ee1-9702-8a97e0c3a5e8.jsonl,pa-typography,deep-research,research,True,2026-09-13T22:49:46.239Z,0,,none,,,0,2026-09-14T00:57:39+00:00,reaped by teammate-auto-shutdown.sh,2026-09-13T23:27:26.480Z,NOTHING
2c9d5c43-1ed5-43bb-ac08-553055e31ebc,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-wt-b6f03adab3f9/2c9d5c43-1ed5-43bb-ac08-553055e31ebc.jsonl,pkill-audit,general-purpose,ambiguous,False,2026-09-08T10:49:43.715Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-09-08T11:10:28.334Z,no-spawn-succeeded
2c9d5c43-1ed5-43bb-ac08-553055e31ebc,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-wt-b6f03adab3f9/2c9d5c43-1ed5-43bb-ac08-553055e31ebc.jsonl,cut-pop,general-purpose,research,False,2026-09-08T10:49:56.748Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-09-08T11:10:28.334Z,no-spawn-succeeded
671c70c6-af19-47a7-a182-d73d332ba410,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-wt-c19d0aedce0f/671c70c6-af19-47a7-a182-d73d332ba410.jsonl,rc-consumer-audit,general-purpose,research,True,2026-09-18T03:10:34.848Z,0,,shutdown_request,2026-09-18T04:04:37.213Z,,0,2026-09-18T05:18:45+00:00,torn down by lead,2026-09-18T04:05:01.999Z,shutdown_request-SOME
671c70c6-af19-47a7-a182-d73d332ba410,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-wt-c19d0aedce0f/671c70c6-af19-47a7-a182-d73d332ba410.jsonl,t17-resident-reload,general-purpose,research,True,2026-09-18T03:10:40.546Z,0,,TaskStop,2026-09-18T03:25:11.159Z,,0,2026-09-18T05:18:51+00:00,torn down by lead,2026-09-18T04:05:01.999Z,shutdown_request-SOME
c946091d-ec6f-4425-ade5-f793ed19a971,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/c946091d-ec6f-4425-ade5-f793ed19a971.jsonl,cap-origin,general-purpose,research,True,2026-08-23T20:05:36.230Z,1,2026-08-23T20:08:38.180Z,shutdown_request,2026-08-23T22:45:02.476Z,9384,0,2026-08-23T20:17:45+00:00,torn down by lead,2026-08-24T02:50:05.212Z,shutdown_request-ALL
c946091d-ec6f-4425-ade5-f793ed19a971,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/c946091d-ec6f-4425-ade5-f793ed19a971.jsonl,name-render,general-purpose,research,True,2026-08-23T20:05:51.760Z,1,2026-08-23T20:10:29.422Z,shutdown_request,2026-08-23T22:45:03.180Z,9274,0,2026-08-23T20:13:34+00:00,torn down by lead,2026-08-24T02:50:05.212Z,shutdown_request-ALL
c946091d-ec6f-4425-ade5-f793ed19a971,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/c946091d-ec6f-4425-ade5-f793ed19a971.jsonl,ring-cutoff,general-purpose,research,True,2026-08-23T20:06:16.287Z,1,2026-08-23T20:16:48.067Z,shutdown_request,2026-08-23T22:45:04.594Z,8896,0,2026-08-23T20:16:52+00:00,torn down by lead,2026-08-24T02:50:05.212Z,shutdown_request-ALL
c946091d-ec6f-4425-ade5-f793ed19a971,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/c946091d-ec6f-4425-ade5-f793ed19a971.jsonl,tip-provenance,general-purpose,impl,True,2026-08-23T21:55:53.379Z,0,,shutdown_request,2026-08-23T22:45:05.806Z,,0,2026-08-23T22:03:16+00:00,torn down by lead,2026-08-24T02:50:05.212Z,shutdown_request-ALL
c946091d-ec6f-4425-ade5-f793ed19a971,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/c946091d-ec6f-4425-ade5-f793ed19a971.jsonl,drift-monitor,general-purpose,research,True,2026-08-23T21:56:06.851Z,2,2026-08-23T22:02:25.564Z,shutdown_request,2026-08-23T22:45:09.679Z,2564,1,2026-08-23T22:45:23+00:00,torn down by lead,2026-08-24T02:50:05.212Z,shutdown_request-ALL
c946091d-ec6f-4425-ade5-f793ed19a971,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/c946091d-ec6f-4425-ade5-f793ed19a971.jsonl,stamp-reach,general-purpose,research,True,2026-08-23T21:56:20.975Z,1,2026-08-23T21:59:19.219Z,shutdown_request,2026-08-23T22:45:11.158Z,2752,0,,torn down by lead,2026-08-24T02:50:05.212Z,shutdown_request-ALL
c946091d-ec6f-4425-ade5-f793ed19a971,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/c946091d-ec6f-4425-ade5-f793ed19a971.jsonl,blast-radius,general-purpose,research,True,2026-08-23T21:56:35.826Z,1,2026-08-23T22:21:58.538Z,shutdown_request,2026-08-23T22:45:12.579Z,1394,0,2026-08-23T22:04:20+00:00,torn down by lead,2026-08-24T02:50:05.212Z,shutdown_request-ALL
c946091d-ec6f-4425-ade5-f793ed19a971,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/c946091d-ec6f-4425-ade5-f793ed19a971.jsonl,two-lane-intent,general-purpose,impl,True,2026-08-23T21:57:03.143Z,0,,shutdown_request,2026-08-23T22:45:13.242Z,,0,2026-08-23T22:45:26+00:00,torn down by lead,2026-08-24T02:50:05.212Z,shutdown_request-ALL
c946091d-ec6f-4425-ade5-f793ed19a971,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/c946091d-ec6f-4425-ade5-f793ed19a971.jsonl,test-intent,general-purpose,ambiguous,True,2026-08-23T21:57:13.732Z,0,,shutdown_request,2026-08-23T22:45:17.580Z,,0,2026-08-23T22:45:32+00:00,torn down by lead,2026-08-24T02:50:05.212Z,shutdown_request-ALL
c946091d-ec6f-4425-ade5-f793ed19a971,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/c946091d-ec6f-4425-ade5-f793ed19a971.jsonl,fix-surface,general-purpose,ambiguous,True,2026-08-23T21:57:27.963Z,0,,shutdown_request,2026-08-23T22:45:18.987Z,,0,2026-08-23T22:08:07+00:00,torn down by lead,2026-08-24T02:50:05.212Z,shutdown_request-ALL
c946091d-ec6f-4425-ade5-f793ed19a971,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/c946091d-ec6f-4425-ade5-f793ed19a971.jsonl,refuter,general-purpose,ambiguous,True,2026-08-23T21:57:46.833Z,1,2026-08-23T22:04:00.174Z,shutdown_request,2026-08-23T22:45:20.395Z,2480,0,2026-08-23T22:45:34+00:00,torn down by lead,2026-08-24T02:50:05.212Z,shutdown_request-ALL
c946091d-ec6f-4425-ade5-f793ed19a971,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/c946091d-ec6f-4425-ade5-f793ed19a971.jsonl,runner-rollback,general-purpose,research,True,2026-08-23T21:58:11.998Z,0,,shutdown_request,2026-08-23T22:45:21.456Z,,0,2026-08-23T22:05:17+00:00,torn down by lead,2026-08-24T02:50:05.212Z,shutdown_request-ALL
c946091d-ec6f-4425-ade5-f793ed19a971,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/c946091d-ec6f-4425-ade5-f793ed19a971.jsonl,refute-optionA,general-purpose,research,True,2026-08-23T21:58:29.472Z,0,,shutdown_request,2026-08-23T22:45:25.282Z,,0,2026-08-23T22:05:31+00:00,torn down by lead,2026-08-24T02:50:05.212Z,shutdown_request-ALL
c262a75c-7595-479e-8488-9c8a0667021f,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development--worktrees-wt-sr-zerohuman/c262a75c-7595-479e-8488-9c8a0667021f.jsonl,replay-mutation-gap,general-purpose,impl,True,2026-08-23T23:31:00.040Z,1,2026-08-23T23:51:32.223Z,shutdown_request,2026-08-23T23:48:38.663Z,-174,1,2026-08-23T23:48:49+00:00,torn down by lead,2026-08-24T02:50:26.916Z,shutdown_request-ALL
0c9e2b7a-09c0-4b06-95cc-7ced1041cd26,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/0c9e2b7a-09c0-4b06-95cc-7ced1041cd26.jsonl,ratify-focusring,general-purpose,research,True,2026-08-23T09:29:01.957Z,1,2026-08-23T09:47:48.789Z,none,,,0,2026-08-23T09:46:36+00:00,reaped by teammate-auto-shutdown.sh,2026-08-23T19:53:15.843Z,NOTHING
0c9e2b7a-09c0-4b06-95cc-7ced1041cd26,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/0c9e2b7a-09c0-4b06-95cc-7ced1041cd26.jsonl,ratify-console,general-purpose,research,True,2026-08-23T09:29:12.546Z,1,2026-08-23T09:45:18.134Z,none,,,0,2026-08-23T09:46:29+00:00,reaped by teammate-auto-shutdown.sh,2026-08-23T19:53:15.843Z,NOTHING
0c9e2b7a-09c0-4b06-95cc-7ced1041cd26,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/0c9e2b7a-09c0-4b06-95cc-7ced1041cd26.jsonl,ratify-azure,general-purpose,research,True,2026-08-23T09:29:26.646Z,0,,none,,,0,2026-08-23T09:36:38+00:00,reaped by teammate-auto-shutdown.sh,2026-08-23T19:53:15.843Z,NOTHING
0c9e2b7a-09c0-4b06-95cc-7ced1041cd26,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/0c9e2b7a-09c0-4b06-95cc-7ced1041cd26.jsonl,ratify-golive,general-purpose,research,False,2026-08-23T10:03:01.988Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-08-23T19:53:15.843Z,NOTHING
0c9e2b7a-09c0-4b06-95cc-7ced1041cd26,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/0c9e2b7a-09c0-4b06-95cc-7ced1041cd26.jsonl,ratify-desk,general-purpose,research,True,2026-08-23T10:03:18.299Z,2,2026-08-23T10:14:13.334Z,none,,,0,2026-08-23T10:08:39+00:00,reaped by teammate-auto-shutdown.sh,2026-08-23T19:53:15.843Z,NOTHING
0c9e2b7a-09c0-4b06-95cc-7ced1041cd26,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/0c9e2b7a-09c0-4b06-95cc-7ced1041cd26.jsonl,ratify-policy,general-purpose,impl,False,2026-08-23T10:03:33.216Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-08-23T19:53:15.843Z,NOTHING
0c9e2b7a-09c0-4b06-95cc-7ced1041cd26,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/0c9e2b7a-09c0-4b06-95cc-7ced1041cd26.jsonl,ratify-sevenrooms,general-purpose,research,False,2026-08-23T10:03:48.093Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-08-23T19:53:15.843Z,NOTHING
0c9e2b7a-09c0-4b06-95cc-7ced1041cd26,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/0c9e2b7a-09c0-4b06-95cc-7ced1041cd26.jsonl,ratify-reso-auth,general-purpose,research,False,2026-08-23T10:04:02.158Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-08-23T19:53:15.843Z,NOTHING
118d2523-3b22-465c-b6d0-46f69f3bc2cf,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/118d2523-3b22-465c-b6d0-46f69f3bc2cf.jsonl,kitty-capabilities,deep-research,research,True,2026-09-14T01:35:32.609Z,1,2026-09-14T01:47:58.030Z,none,,,0,2026-09-14T03:47:56+00:00,reaped by teammate-auto-shutdown.sh,2026-09-14T04:43:08.457Z,NOTHING
118d2523-3b22-465c-b6d0-46f69f3bc2cf,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/118d2523-3b22-465c-b6d0-46f69f3bc2cf.jsonl,state-signal,deep-research,research,True,2026-09-14T01:35:38.994Z,1,2026-09-14T02:31:52.704Z,none,,,0,2026-09-14T03:48:11+00:00,reaped by teammate-auto-shutdown.sh,2026-09-14T04:43:08.457Z,NOTHING
118d2523-3b22-465c-b6d0-46f69f3bc2cf,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/118d2523-3b22-465c-b6d0-46f69f3bc2cf.jsonl,hook-events,deep-research,research,True,2026-09-14T01:35:46.200Z,1,2026-09-14T01:45:35.760Z,none,,,0,2026-09-14T03:45:33+00:00,reaped by teammate-auto-shutdown.sh,2026-09-14T04:43:08.457Z,NOTHING
118d2523-3b22-465c-b6d0-46f69f3bc2cf,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/118d2523-3b22-465c-b6d0-46f69f3bc2cf.jsonl,kitty-config-home,deep-research,research,True,2026-09-14T01:35:53.536Z,1,2026-09-14T01:42:36.791Z,none,,,0,2026-09-14T03:41:17+00:00,reaped by teammate-auto-shutdown.sh,2026-09-14T04:43:08.457Z,NOTHING
118d2523-3b22-465c-b6d0-46f69f3bc2cf,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/118d2523-3b22-465c-b6d0-46f69f3bc2cf.jsonl,ambient-design,deep-research,research,True,2026-09-14T01:36:02.458Z,1,2026-09-14T01:44:37.706Z,none,,,0,2026-09-14T03:44:35+00:00,reaped by teammate-auto-shutdown.sh,2026-09-14T04:43:08.457Z,NOTHING
118d2523-3b22-465c-b6d0-46f69f3bc2cf,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/118d2523-3b22-465c-b6d0-46f69f3bc2cf.jsonl,graveyard,deep-research,research,True,2026-09-14T01:36:08.429Z,2,2026-09-14T01:40:32.312Z,none,,,0,2026-09-14T03:41:13+00:00,reaped by teammate-auto-shutdown.sh,2026-09-14T04:43:08.457Z,NOTHING
118d2523-3b22-465c-b6d0-46f69f3bc2cf,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/118d2523-3b22-465c-b6d0-46f69f3bc2cf.jsonl,border-legibility,deep-research,research,True,2026-09-14T02:44:44.303Z,1,2026-09-14T02:53:19.904Z,none,,,0,2026-09-14T04:53:17+00:00,reaped by teammate-auto-shutdown.sh,2026-09-14T04:43:08.457Z,NOTHING
